source,term_id,term_name,p_value,intersection_size,intersection
HP,HP:0003693,Distal amyotrophy,0.028821939501220445,17,"bt,GstE6,GstE7,Snap25,CG4250,GstE10,CG9657,GstE8,Nepl18,GstE3,CG2187,jp,GstE9,GstE2,Nepl21,CG32812,SdhBL"
HP,HP:0004540,"Congenital, generalized hypertrichosis",0.0310202371336222,5,"MRP,rdog,CG9270,CG34120,CG4562"
HP,HP:0006528,Chronic lung disease,0.0310202371336222,8,"MRP,rdog,hth,CG9270,CG4562,Ptr,ptc,Mipp1"
HP,HP:0001953,Diabetic ketoacidosis,0.0310202371336222,5,"MRP,rdog,Ncc69,CG9270,CG4562"
HP,HP:0001717,Coronary artery calcification,0.0310202371336222,5,"MRP,rdog,CG9270,CG30103,CG4562"
HP,HP:0008002,Abnormality of macular pigmentation,0.031133161162738225,7,"bt,CG7888,CG34120,blanks,CG12493,CG32081,Elo68alpha"
HP,HP:0010808,Protruding tongue,0.03384724566580616,8,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2,grn"
HP,HP:0004796,Gastrointestinal obstruction,0.03384724566580616,8,"MRP,rdog,bt,CG9270,Nepl18,CG4562,Nepl21,SdhBL"
HP,HP:0030177,Abnormality of peripheral nervous system electrophysiology,0.03388474664357011,14,"Ncc69,GstE6,hh,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2,ave"
HP,HP:0006673,Reduced systolic function,0.03967459310143536,5,"MRP,rdog,bt,CG9270,CG4562"
HP,HP:0005129,Congenital hypertrophy of left ventricle,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0006670,Impaired myocardial contractility,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0004966,Medial calcification of large arteries,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0004401,Meconium ileus,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0005297,Premature occlusive vascular stenosis,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0004634,Cuboid-shaped vertebral bodies,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0003683,Large beaked nose,0.04022857583220976,4,"Asph,DNAlig4,blanks,CG12493"
HP,HP:0001648,Cor pulmonale,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0010676,Mechanical ileus,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0001605,Vocal cord paralysis,0.04022857583220976,10,"GstE6,GstE7,GstE10,CG9657,GstE8,GstE3,CG2187,GstE9,GstE2,SdhBL"
HP,HP:0012456,Medial arterial calcification,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0012457,Medial calcification of medium-sized arteries,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0030809,Abnormal tongue morphology,0.04022857583220976,23,"MRP,rdog,tkv,GstE6,GstE7,CG9270,CG9171,GstE10,PIG-Wb,CG9657,GstE8,Nepl18,GstE3,rempA,CG2187,GstE9,CG4562,GstE2,grn,acj6,Nepl21,scro,SdhBL"
HP,HP:0031801,Vocal cord dysfunction,0.04022857583220976,10,"GstE6,GstE7,GstE10,CG9657,GstE8,GstE3,CG2187,GstE9,GstE2,SdhBL"
HP,HP:0008822,Hypoplastic ischiopubic rami,0.04022857583220976,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0001723,Restrictive cardiomyopathy,0.0412764657488795,5,"MRP,rdog,CG9270,Ank2,CG4562"
HP,HP:0011506,Choroidal neovascularization,0.0412764657488795,5,"MRP,rdog,bt,CG9270,CG4562"
HP,HP:0025323,Abnormal arterial physiology,0.0412764657488795,8,"MRP,rdog,Ncc69,CG9270,CG30103,blanks,CG12493,CG4562"
HP,HP:0009027,Foot dorsiflexor weakness,0.04281564347079369,11,"bt,GstE6,GstE7,GstE10,GstE8,Nepl18,GstE3,GstE9,GstE2,Nepl21,fa2h"
HP,HP:0003134,Abnormality of peripheral nerve conduction,0.04281564347079369,13,"Ncc69,GstE6,hh,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2"
HP,HP:0045010,Abnormality of peripheral nerves,0.046381579572311836,13,"Ncc69,GstE6,hh,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2"
HP,HP:0011962,Obstructive azoospermia,0.04817409650677579,6,"MRP,rdog,spn-E,CG18213,CG9270,CG4562"
HP,HP:0000762,Decreased nerve conduction velocity,0.04860506963438717,12,"Ncc69,GstE6,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2"
HP,HP:0005206,Pancreatic pseudocyst,0.04885884321361322,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0002690,Large sella turcica,0.04885884321361322,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0002187,"Intellectual disability, profound",0.04885884321361322,16,"GstE6,GstE7,rst,kirre,CG9171,GstE10,Irk1,GstE8,GstE3,blanks,CG12493,GstE9,Ptr,GstE2,ptc,Elo68alpha"
HP,HP:0025533,Peau d'orange,0.04885884321361322,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0000764,Peripheral axonal degeneration,0.04885884321361322,17,"MRP,rdog,Ncc69,GstE6,Mocs1,GstE7,CG9270,GstE10,GstE8,Nepl18,GstE3,jp,GstE9,CG4562,GstE2,Nepl21,Elo68alpha"
HP,HP:0010766,Ectopic calcification,0.04885884321361322,20,"MRP,rdog,tkv,CG3635,Ncc69,NaPi-III,CG8051,CG9270,CG18417,Irk1,CG30103,blanks,CG12493,CG32379,CG4562,Alp4,Ptr,ptc,CG11899,scro"
HP,HP:0010285,Oral synechia,0.04885884321361322,4,"MRP,rdog,CG9270,CG4562"
HP,HP:0008501,Median cleft lip and palate,0.04885884321361322,4,"hth,Ptr,ptc,acj6"
HP,HP:0025568,Abnormal morphology of the choroidal vasculature,0.04885884321361322,5,"MRP,rdog,bt,CG9270,CG4562"
HP,HP:0011510,Drusen,0.04885884321361322,5,"MRP,rdog,bt,CG9270,CG4562"
HP,HP:0002099,Asthma,0.04972405407889216,10,"MRP,rdog,hth,CG9270,DNAlig4,CG4562,Ptr,ptc,scro,Elo68alpha"
KEGG,KEGG:00982,Drug metabolism - cytochrome P450,5.70572963961663e-7,16,"Ugt37A3,GstD5,GstD9,Ugt301D1,GstE6,GstE7,Ugt37C2,GstD2,GstE10,GstD4,GstE8,GstE3,GstE9,Ugt49C1,GstD6,GstE2"
KEGG,KEGG:00980,Metabolism of xenobiotics by cytochrome P450,5.70572963961663e-7,16,"Ugt37A3,GstD5,GstD9,Ugt301D1,GstE6,GstE7,Ugt37C2,GstD2,GstE10,GstD4,GstE8,GstE3,GstE9,Ugt49C1,GstD6,GstE2"
KEGG,KEGG:00983,Drug metabolism - other enzymes,1.573202656344332e-6,18,"AOX1,Ugt37A3,GstD5,CG6330,GstD9,Ugt301D1,GstE6,GstE7,Ugt37C2,GstD2,GstE10,GstD4,GstE8,GstE3,GstE9,Ugt49C1,GstD6,GstE2"
KEGG,KEGG:00480,Glutathione metabolism,0.00043166630183251225,13,"GstD5,GstD9,GstE6,GstE7,GstD2,GstE10,CG17636,GstD4,GstE8,GstE3,GstE9,GstD6,GstE2"
KEGG,KEGG:01100,Metabolic pathways,0.001144021045284254,70,"Ac3,GLS,AOX1,FucTA,Ugt37A3,AsnS,GstD5,CG32549,CG6330,Men,Ldh,CG10947,GstD9,NTPase,Ugt301D1,GstE6,Mocs1,CG10638,Nfs1,FASN3,GstE7,CAH2,Gld,MetRS-m,CG34357,Ugt37C2,Gfat1,Mal-A1,GstD2,GstE10,PIG-Wb,AcCoAS,CG17636,FASN2,GstD4,CG11426,Cht4,GluRS-m,CG30103,CG4988,CG17109,CG40472,GstE8,tgy,GstE3,Kua,Ac78C,Amy-d,GstE9,CG31469,Alp4,Ugt49C1,CG14291,GstD6,GstE2,Cht5,ATPsynepsilonL,CAH9,CG11291,Sodh-2,CG11899,Amy-p,Mipp1,Mal-A7,Cyt-c1L,Pde1c,CG6106,SdhBL,Elo68alpha,Mal-A8"
KEGG,KEGG:04512,ECM-receptor interaction,0.01757343430311813,4,"Col4a1,vkg,wb,CG3168"
TF,TF:M07665,Factor: GAGA; motif: MCTCTCTCCC,8.442676005944547e-4,100,"dysc,GLS,rdog,CG14457,Tsp29Fb,Swim,bnl,CG42663,FucTA,Nost,Slob,CG2909,CG2064,Mtl,CG6330,upd3,Rac2,trbl,CG13506,CG10947,18w,Syn2,sc,CG15211,Dgp-1,TAF1C-like,hth,Sox21b,fax,ush,pyr,Arc2,lbm,nub,IntS10,sna,Gld,CG17129,Cyp6d2,CG4250,na,kek2,tipE,CG33460,Rbbp5,CG42337,Inx2,Tollo,shakB,mspo,5-HT7,Rbp,Duox,CG14275,CG33922,grh,CG33923,CG12768,Cdlc2,Syn,Tsp2A,Glut1,tgy,Ddr,CG14879,CG12493,Obp18a,tll,nec,jp,CG32447,CG7194,CG4562,Cyp12c1,grnd,ltl,Ptr,shd,ptc,CG11291,if,CG16799,mtg,CG8012,ovo,Frq1,Hs3st-A,grn,Pkcdelta,melt,CG7142,CG14238,DIP-lambda,CG14036,Mipp1,Cyt-c1L,CG16798,salm,dpr13,CG18789"
TF,TF:M00199_1,Factor: AP-1; motif: NTGASTCAG; match class: 1,0.014682366772975944,85,"kon,CG4393,bru3,CG1941,CG15784,tinc,CG13405,Tsp29Fb,Rac2,CG5399,CG13300,Men,Tak1,Syn2,LeuRS-m,Ncc69,onecut,lbm,CG42365,IntS10,CG34194,hh,Claspin,Phae1,Lrt,Ugt37C2,Mec2,dimm,CG15080,CG15721,CG18754,CG9360,GstD2,GstE10,PIG-Wb,CG2157,Inx2,CG13323,CG32512,CG31869,Tollo,rho,kek4,PGRP-SD,sano,CG10911,CG9657,Sgf11,CG32633,hog,CG12885,Cht4,CG11263,CG32373,CG34229,Hr38,CG3777,scaf,Sytalpha,Hr3,nec,CG33770,GstE9,CG31469,Fst,Fur1,Ugt49C1,CG13972,GstE2,CG32834,CG42364,CG3168,CG11905,CG8012,ovo,y,nolo,Gagr,rhi,CG14605,htl,CG1468,CG15423,CG6739,Gr94a"
TF,TF:M02323,Factor: Trl; motif: YYNCTCTCTN,0.014682366772975944,85,"dysc,CG14457,Swim,twz,bnl,cnn,CG6830,Nost,Slob,NetB,CG32549,Mtl,CG6330,dpr6,trbl,CG13506,18w,sc,RhoGEF64C,Dgp-1,TAF1C-like,hth,fax,loco,Arc2,lbm,sls,nub,sna,CG34357,CG45061,kek2,CG9360,Rbbp5,CG42337,CG9813,Tollo,Ten-a,mspo,sano,CG10910,smal,Cyp12a5,CG14275,CG33922,grh,CG33923,CG11426,CG4607,Fili,NijA,CG12768,Phae2,Cdlc2,Syn,tgy,CG13168,GstE3,tll,jp,Cad96Ca,CG4562,ltl,Octalpha2R,Cad86C,ptc,if,CG3168,ovo,Hs3st-A,Pkcdelta,dpr9,melt,CG14238,acj6,tutl,CG6106,fs(1)N,CG43795,salm,dpr13,CG6739,X11Lbeta,mGluR,chinmo"
TF,TF:M02323_1,Factor: Trl; motif: YYNCTCTCTN; match class: 1,0.014682366772975944,40,"dysc,bnl,cnn,Nost,trbl,CG13506,18w,sc,RhoGEF64C,TAF1C-like,hth,fax,loco,lbm,sna,mspo,CG33922,CG33923,NijA,Phae2,Cdlc2,Syn,tgy,CG13168,jp,Cad96Ca,CG4562,Octalpha2R,Cad86C,ptc,ovo,Hs3st-A,Pkcdelta,melt,acj6,tutl,fs(1)N,dpr13,X11Lbeta,chinmo"
TF,TF:M00723,Factor: GAGA; motif: ASWGAGMGNRA,0.014682366772975944,26,"Nost,Slob,Traf4,dpr6,CG13506,fax,Gld,kek2,CG3156,Rbbp5,Inx2,CG12581,CG14275,Syn,jp,Ptr,Octalpha2R,ovo,Frq1,melt,tutl,CG31370,CG43795,CG14050,X11Lbeta,chinmo"
TF,TF:M00199,Factor: AP-1; motif: NTGASTCAG,0.014682366772975944,101,"kon,CG4393,bru3,CG1941,CG15784,tinc,CG13405,Tsp29Fb,CLIP-190,Rac2,CG5399,CG13300,Men,Zasp52,Tak1,Syn2,LeuRS-m,Ncc69,onecut,lbm,Pli,CG10638,CG42365,IntS10,CG34194,hh,Claspin,Phae1,Lrt,CG6231,Ugt37C2,Mec2,dimm,CG15080,CG15721,CG18754,CG9360,GstD2,GstE10,PIG-Wb,CG2157,Inx2,CG13323,CG32512,CG31869,Tollo,rho,kek4,PGRP-SD,AcCoAS,sano,CG10911,CG10086,CG9657,Sgf11,CG32633,hog,CG12885,Cht4,CG11263,CG32373,CG34229,Hr38,Tsp2A,CG17109,CG3777,scaf,Sytalpha,Hr3,nec,CG33770,GstE9,CG31469,Fst,Fur1,Ugt49C1,CG13972,GstE2,CG32834,CG42364,mtg,CG3168,CG11905,CG8012,ovo,y,nolo,bru1,melt,Gagr,rhi,CG42825,CG14605,CG32812,htl,CG1468,CG34027,CG15423,CG6739,ms(2)34Fe,Gr94a"
TF,TF:M01101,Factor: OVO; motif: TAACRGTW,0.0304448545467723,35,"tinc,fry,Fas3,Ugt37A3,Ptp52F,CG2909,side-V,Lnpk,stg,Sox21b,sls,CAH2,atilla,upd1,kek4,l(2)01289,E(spl)m7-HLH,sano,CG30440,5-HT7,CG14965,CG12885,CG4341,CG32365,Pzl,AGO3,Pura,Amy-d,CG8664,CG4363,Acbp3,Frq1,scro,CG34027,salm"
TF,TF:M02329,Factor: bap; motif: TTAAGTG,0.04035927348335512,162,"ths,spz,Sema2b,unc-5,MRP,CG15784,Lsp1gamma,Cul2,CG13405,Mmp2,Tsp29Fb,Swim,twz,plum,dsd,Slob,Traf4,Mtl,tkv,uzip,vkg,CG3635,Tak1,Rab32,RhoGAP100F,obe,CG17574,CG7099,CG18547,CG9801,rdo,Fas1,onecut,CG12171,fax,ush,CG10638,CG42365,Rab9,futsch,CG7888,IntS10,Nfs1,sphinx1,pk,sphinx2,CAH2,Claspin,MetRS-m,Snap25,Ugt37C2,blot,CG6123,Mal-A1,Or56a,CG45061,CG42566,na,CG34120,CG31633,Cyp6a22,Drip,CG8740,CG32512,CG12483,Eip63F-1,CG32971,CG17221,SPR,E(spl)m7-HLH,sano,CG34189,Archease,CG32195,CG34353,NtR,Rbp,CG30096,CG9657,Ca-Ma2d,CG33923,CG11426,Gfrl,dpn,CadN2,Irk1,CG12885,Dhc98D,Cht4,CG3448,Phae2,NLaz,Cdlc2,CG4988,CG11192,salto,CG43218,CG32365,dpr11,GstE3,CG15043,Pura,blanks,Dgat2,IRSp53,CG43134,CG8664,Nplp1,CG33468,CG32379,CG6834,GstE9,CG44006,Cyp12c1,grnd,Ugt49C1,CG33125,CG14291,CG33769,CG12699,CG7432,Cad86C,ptc,elfless,ATPsynepsilonL,CG42364,CG4409,CG43191,CG3168,CG15262,Acp53C14b,Hs3st-A,CG33494,CG33766,CG13712,dpr9,Ir94b,CG33767,rhi,CG43646,CG14036,CG31296,tutl,Cyt-c1L,Pde1c,chas,CG3339,CG34383,CG31198,sn,Listericin,CG14416,fs(1)N,SdhBL,CG13711,CG1504,Elo68alpha,CG14837,CG6739,AgmNAT,CG18789,Gr94a"
WP,WP:WP492,Hedgehog Signaling Pathway,0.018760369961406603,2,"hh,ptc"
